gameId,size,#solutions,clustering,shortest_path,transitivity,completion_rate
0,12,672,0.21380952380952375,2.1157894736842104,0.14583333333333334,0.7357142857142857
1,18,54,0.4927106227106227,2.1052631578947367,0.24074074074074073,0.9
2,16,54,0.49508658008658013,2.1842105263157894,0.2532467532467532,0.9
3,16,864,0.2923809523809524,2.221052631578947,0.1956521739130435,0.725
4,19,276,0.3714285714285714,2.3,0.22131147540983606,0.9
5,9,792,0.1336904761904762,2.1842105263157894,0.11904761904761904,0.7924242424242424
6,18,408,0.15904761904761905,2.1789473684210527,0.13740458015267176,0.7970588235294118
7,17,168,0.5196717171717171,2.042105263157895,0.2,0.8
8,18,576,0.3299206349206349,2.136842105263158,0.17419354838709677,0.7416666666666667
9,14,216,0.3986363636363636,2.0736842105263156,0.189873417721519,0.8833333333333334
10,17,156,0.40824175824175823,2.1157894736842104,0.2088607594936709,0.8423076923076923
11,19,84,0.3827380952380952,2.1473684210526316,0.2127659574468085,0.8785714285714287
12,19,84,0.46659340659340653,2.036842105263158,0.20930232558139536,0.8571428571428571
13,15,36,0.4154040404040404,2.1,0.22085889570552147,0.9166666666666666
14,15,456,0.1888888888888889,2.1842105263157894,0.16153846153846155,0.8026315789473685
15,9,534,0.4325793650793651,2.205263157894737,0.19148936170212766,0.8651685393258427
16,17,192,0.3426010101010101,2.057894736842105,0.18404907975460122,0.825
17,16,204,0.313452380952381,2.1842105263157894,0.17647058823529413,0.8529411764705882
18,17,408,0.15059523809523812,2.221052631578947,0.14634146341463414,0.8176470588235294
19,19,240,0.2692207792207792,2.136842105263158,0.18493150684931506,0.8099999999999999
20,10,288,0.3492063492063492,2.0789473684210527,0.18867924528301888,0.8166666666666667
21,17,288,0.36588827838827837,2.068421052631579,0.17964071856287425,0.8291666666666666
22,13,168,0.2834848484848485,2.1473684210526316,0.20408163265306123,0.8
23,9,1176,0.40914862914862915,2.042105263157895,0.13636363636363635,0.726530612244898
24,17,108,0.3454761904761905,2.168421052631579,0.2,0.8166666666666667
25,13,96,0.25027777777777777,2.136842105263158,0.18493150684931506,0.8
26,17,690,0.3576839826839827,2.126315789473684,0.1568627450980392,0.8113043478260871
27,10,72,0.3630050505050505,2.094736842105263,0.21428571428571427,0.8333333333333334
28,15,120,0.3279653679653679,2.0894736842105264,0.18867924528301888,0.86
29,18,1512,0.15642857142857142,2.2736842105263158,0.1271186440677966,0.7666666666666667
30,18,384,0.25242063492063493,2.163157894736842,0.20134228187919462,0.75
31,18,216,0.31287878787878787,2.094736842105263,0.18,0.8333333333333334
32,14,606,0.2575,2.289473684210526,0.1935483870967742,0.8237623762376238
33,17,360,0.2715079365079365,2.1526315789473682,0.18493150684931506,0.7533333333333333
34,14,2052,0.1579978354978355,2.1578947368421053,0.12244897959183673,0.6798245614035088
35,19,1152,0.16214285714285714,2.221052631578947,0.16535433070866143,0.7145833333333333
36,19,204,0.2650793650793651,2.1578947368421053,0.1643835616438356,0.7852941176470588
37,14,780,0.2363095238095238,2.205263157894737,0.1590909090909091,0.7330769230769231
38,19,36,0.4912698412698413,2.168421052631579,0.2465753424657534,0.9333333333333333
39,18,1620,0.15454545454545454,2.168421052631579,0.10948905109489052,0.6988888888888889
40,18,144,0.42658730158730157,2.1578947368421053,0.23376623376623376,0.8166666666666667
41,16,120,0.4608730158730158,2.2,0.2158273381294964,0.9099999999999999
42,15,1068,0.20154761904761903,2.1736842105263157,0.1323529411764706,0.6668539325842697
43,18,168,0.20523809523809522,2.205263157894737,0.168,0.8571428571428571
44,15,72,0.48157509157509154,2.0631578947368423,0.22285714285714286,0.8333333333333334
